,Id_tweeet,Fecha,User,Tweet
43,1589713207857655808,2022-11-07 20:15:38+00:00,evalpematron,"@NYC_prensa @camila_vallejo En Chile la derecha nos tiene discutiendo lo obvio...Nos tiene en el oscurantismo negando la evidencia...un sistema de pensiones sin cuota de solidaridad no se sostiene lo dice TODA la evidencia, la derecha chilena al nivel de terraplanistas y geocentristas..."
44,1589710437905362944,2022-11-07 20:04:38+00:00,ScuteMob,@cbarkerb @luisramirez_cl @juanadiazchile Cuentenos a que se debio y que significa realmente el dato aleatorio que se te quedo grabado de la fundacion de terraplanistas economicos (CENDA) donde un cientista politico de la URRS que hizo quebrar una afp es vicepresidente (Manuel Riesco).
45,1589709183825612801,2022-11-07 19:59:39+00:00,Xavier_Mazzini,@hectlapa @InformaCosmos Lo de terraplanistas imagino que sólo es pura joda. No me cabe en la cabeza de que alguien que pueda usar el internet crea de verdad en eso
46,1589708031830654981,2022-11-07 19:55:04+00:00,jbsilva1090,@Alex_balsells La ley y la justicia ya no existe en nuestra aldea. Imagino que ser un honesto profesional del derecho en Guatemala debe ser tan frustrante como ser astrofísico en un mundo de terraplanistas o ser Galileo en tiempos de la “santa” inquisiciòn.
47,1589706831781593088,2022-11-07 19:50:18+00:00,LozagaDaniel,"@NenillaVoxera @Libertadeterna7 Falso, los monopolios existen por la falta de intervención estatal. Los terraplanistas en economía son los que creen en la escuela judeoaustriaca. Sin reglas ni árbitros, prima la ley de la selva y el monopolio es su consecuencia natural"
48,1589706372161372162,2022-11-07 19:48:29+00:00,densetsuii,"Todos: qué bonito!
Terraplanistas: prueba que la tierra es plana y el sol gira alrededor de la tierra en una bóveda llamada firmamento https://t.co/uMV6QSgBHX"
49,1589705861114404864,2022-11-07 19:46:27+00:00,NenillaVoxera,"@Libertadeterna7 @LozagaDaniel los monopolios no pueden existir sin la intervencion del estado, solo los terraplanistas economicos ( socialistas) no lo entienden. No existe un solo monopolio que lograra acaparar el mercado sin algun tipo de ayuda estatal,"
50,1589705247114788865,2022-11-07 19:44:00+00:00,JandersonBezz,"Terraplanistas 🤝 Bolsonaristas que não aceitam o resultado das urnas (só pra quando perdem, é claro). 
Prove que não houve fraude.
Olha aqui os relatórios de todas as entidades.
Essa prova não vale, quero outra."
51,1589704026496827392,2022-11-07 19:39:09+00:00,luispuxa,"@publico_es Dice una obviedad,y eso que yo tengo màs de 70 años,màs correcto serìa decir:fue una guerra civil entre nuestros bisabuelos?o es que sois terraplanistas y negais que hace casi un siglo hubo una guerra civil?"
52,1589703900936155137,2022-11-07 19:38:39+00:00,_douglaslimarj,"@felipeneto E tu ainda quer acusar os outros de conspiracionistas, negacionistas, terraplanistas..."
53,1589702962003050498,2022-11-07 19:34:56+00:00,pliniocamilli,@rosana Da mesma forma que os terraplanistas voltaram. É a necessidade de se sentir intelectualmente superior com a incapacidade de ser minimamente inteligente. Criam a própria realidade onde eles estão sempre certos.
54,1589702676908048385,2022-11-07 19:33:48+00:00,Escierto10,"@ricardocomsalud @alfredocorell @xavigranda @SaludsinBulos @ironpox @Tam_1989 La libre expresión no es un fundamento de nuestra democracia? Siempre ha habidos terraplanistas, extremistas, creyentes en los ovnis, monoteístas y  politeístas, inclusos extremistas de derecha o izquierda...
Pero hasta hace poco no se daba por lícito censurarlo en redes..."
55,1589698752608358401,2022-11-07 19:18:12+00:00,torjo35,"@will_pulido @REjercitos He estado mirando la cuenta del tal Gonzo y sus ""seguidores"" y vaya tela, espectacular tropa de chiflados e imbéciles, hay de todo anti-vacunas, terraplanistas, neocomunistas y neonazis. Es como una caja de galletas Birba, todo un surtido."
56,1589697711280132099,2022-11-07 19:14:04+00:00,hectlapa,"@InformaCosmos OJALÁ LO VEAN LOS TERRAPLANISTAS , PARA QUE PUEDAN APRECIAR LA CURVATURA DE LA TIERRA REFLEJADA EN LA LUNA, AUNQUE LO MAS SEGURO ES QUE NO LE ENTENDERÁN  SI LO VEN"
57,1589697703059271680,2022-11-07 19:14:02+00:00,Z7193,"@DevesaBorja @juanrallo @Tyler287w @Esautomatix1 Pero en que quedamos, soy un seguidor Bobo? O soy Rallo?

Hay terraplanistas con teorías mas consistentes."
58,1589697358618468352,2022-11-07 19:12:40+00:00,ViperaBeltza,"@de_acaso No se diferencian en casi nada a los sexistas de toda la vida que prentenden que por nacer con tal sexo, has de ser de tal o cual manera.

Pero al menos las excentricidades de los terraplanistas no pone en peligro el libre desarrollo de la personalidad de los menores"
59,1589696659336073219,2022-11-07 19:09:53+00:00,ManuelMolde,@ia1714 @elchiringuitotv Si y son terraplanistas... Que narices van saber!!! boh!!
60,1589695276154990592,2022-11-07 19:04:23+00:00,bruenor68,"Hay que concienciarse de los peligros del cambio climático.
Película no apta para negacionistas y terraplanistas en general.
No la entenderian por falta de materia gris. https://t.co/1R0tIAKCx2"
61,1589694622632411136,2022-11-07 19:01:47+00:00,Vate_Reloaded,@de_acaso Son peores que los terraplanistas.
62,1589693411787149312,2022-11-07 18:56:59+00:00,raoninery,@mendlowicz O Retarddad durante a pandemia estava elogiando as medidas terraplanistas-econômicas do governo Argentino que levaram os hermanos à hiperinflação de 100% em 2022. O Brasil está flertando com a destruição total da economia colocando esse imbecil como ministro da fazenda.
63,1589692982189776896,2022-11-07 18:55:16+00:00,renor331,"@monark NA  VERDADE OS TERRAPLANISTAS ESTÃO IGUAL BARATAS TONTAS SOB INSETICIDA; RAZÃO ESSES MALUCOS NUNCA TIVERAM, TINHAM ALGUM ALCANCE POR CONTA DO GOVERNO; AGORA NEM ISSO TERÃO, TANTO QUE ATÉ PORRADA NO PLANALTO ESTÁ ROLANDO. https://t.co/ykoVYRzoMj"
64,1589690144302387200,2022-11-07 18:44:00+00:00,JuanBangLobo,"“Si los terraplanistas convocaran a ‘especialistas’ para que difundieran sus ideas a cambio de dinero, pronto veríamos en esas filas a los vividores de la ideología de género y a los parásitos del cambio climático”."
65,1589688668117405696,2022-11-07 18:38:08+00:00,WKorolev,@ReyLycan @elciudadano_mas @miguelantonio36 @Sifu4evr @BryanAlbarino No puedes refutar mis teorías terraplanistas https://t.co/irAaF3zTc3
66,1589688594280894464,2022-11-07 18:37:50+00:00,Ivo_Vuskovic,"@Alberto85366967 Los chilenos dice, con cuea son 10 pelmazos terraplanistas. https://t.co/0oImY1McBO"
67,1589688037210222592,2022-11-07 18:35:37+00:00,MV3ga,@Gibilloarrate @NotMynerva @PseudoGenios A los terraplanistas? Es igual de absurdo. Si no hay gravedad cómo sabe lo que flota dónde es arriba y dónde es abajo
68,1589684829268115457,2022-11-07 18:22:52+00:00,barnatanmarcos1,"¿Cómo puede haber en el siglo XXI ""terraplanistas"" ? https://t.co/uDYbG0WiZ7"
69,1589684691749474304,2022-11-07 18:22:20+00:00,Rikyo_Miota,"@mildemonios Claramente no se refiere a eso pues señor! No hay debate con quienes añoran dictaduras, terraplanistas (economicos) o fanaticos ideologizados. Pero hay personas que pueden tener ideas contrarias con quienes si se debe conversar para que los oyentes de ese debate aprendan."
