,Id_tweeet,Fecha,User,Tweet
34,1564348165662412800,2022-08-29 20:24:01+00:00,roger_viana,"Com isso não há um plano de expansão do ensino superior, em um país que precisa de mentes pensantes que avancem a ciência e inovação, acho paia ele não aprofundar nisso"
35,1564290985777143808,2022-08-29 16:36:48+00:00,vendetta20221,"@ManuelaArce66 @503hacha @CALANGACALANGA @FGR_SV @FiscalGeneralSV Y por que el faro lo dice ? Que demuestre que no es asi jajaja, ustedes de plano por eso les dicen los menos pensantes , los del 3%, entre ustedes se retuitean , comparten sus hashtag, etc. Salgan , asoleense, vayan a la calle y pregunten como se siente el pueblo Majes 😡😡😡."
36,1562882347858804738,2022-08-25 19:19:23+00:00,DonJohnDoe3,"@El_Andropausico Qué insoportables los progres bien pensantes. A lo mejor esa Ministra tendrá pie plano, una uña encarnada, ñatos, juanetes, y callos en las patas y la otra hablando de empoderamiento y demás mierdas."
37,1561332756814102529,2022-08-21 12:41:52+00:00,elianavborelli,@miriamleitao Vamos falar mais de Tebet? Nos dar a chance de conhecê-la? Fiz isso e estou surpresa com seu global plano de governo . E também com homens pensantes que estão aí para Somar!
38,1558146655056166912,2022-08-12 17:41:26+00:00,aDeivao,"lembrando aqui de king richard, queria saber detalhadamente o plano daquele homem, uma das maiores mentes pensantes de todos os tempos"
39,1555291765174853632,2022-08-04 20:37:07+00:00,elafazteatro,tenho pensamentos pensantes sobre qual seria o plano da flora em relação a donatela caso ela não tivesse saído da prisão ... pq ela aparentava ter algo em mente ... #AFavorita
40,1553491311608696832,2022-07-30 21:22:45+00:00,EdgarRo33441170,@Arouet_V @sabinaberman Señora Berman...deje que las personas pensantes se expresen...por que a usted de plano no conecta 2 neuronas.
41,1552790761472770049,2022-07-28 22:59:01+00:00,hitbyalightning,"ㅤ
                Vou ligar pro Lew, Harry, Aus e Law. Esse meu plano precisa de mais mentes pensantes. A mente pensante é o Lew, os outros três e eu vamos conversar!
ㅤ"
42,1550136517028372482,2022-07-21 15:12:00+00:00,juniogildardo69,"@LaloUrbanoM @lopezobrador_ Ya votaron ya eligieron y están viendo que nos esta y se los está llevando la chingada y aun así dicen los muy pensantes es un honor estar con obrador y me pregunto que les pasa, son mazoquistas o de plano son muy pendejos"
43,1549400728145432577,2022-07-19 14:28:14+00:00,liane_zyy,"Difícil falar de plano de país e não perceber a situação atual dele. Como podemos falar de futuro se o presente é instável e retrógrado? Como podemos evoluir como ""seres pensantes"" se a sistemática é a mesma? Evolução sem queda de hierarquia e moralismo? As pessoas pensam pequeno"
44,1547331625058435073,2022-07-13 21:26:22+00:00,toolipes,"pensando por esse ponto: seria meio injusto judas ir pro inferno até pq foi ele q realizou a parte mais dura do plano, pensando pensamentos pensantes https://t.co/p9ltmnbZpK"
45,1547288396552355840,2022-07-13 18:34:35+00:00,EnriqueJavierT4,"@Amadoelquelolea Me extraña tanto de estas dos personas, son estudiadas y se supone que pensantes, a lo mejor reprobaron todas las materias, o de plano arreglarse, no se les da"
46,1546691641486057472,2022-07-12 03:03:18+00:00,augustodallac,"Tiene que haber un porqué, alguna razón escondida, hay algo que no se entiende: es inaudito que los cráneos pensantes que están al frente del club no comprendan que aclarando las cosas en el plano de lo formal se ahorran mil problemas, dentro y fuera de la sede."
47,1543052717630914560,2022-07-02 02:03:31+00:00,manu45420600,@Bessy_Rios @prensagrafica Que vieja mas pendeja ! 🤣… de Plano esta torpe oposición.  Los que se llaman pensantes.
48,1542870703686516742,2022-07-01 14:00:15+00:00,mileapoluvs,"@NattawinBR eu acho que ele não vai contar, a expressão dele de quem tem um plano… enquanto kinn parece bem feliz e animado… muitos pensamentos pensantes aqui também adm https://t.co/0nBoNgErEO"
49,1542319429824004098,2022-06-30 01:29:41+00:00,CarlaLopes2021,@RIC0_PINHEIR0 @erikakokay Qq pessoa com apenas 2 neurônios (Dilmanta só tem um) sabe que isso é outro plano macabro alá Cebolinha. Vão usar todos recursos sórdidos da cartilha. Preparem-se pessoas pensantes. https://t.co/uT9i3EB7Vg
50,1541953294754467840,2022-06-29 01:14:48+00:00,ianmg7310,"Suscribo, y de plano, junto con Beatriz, Silvia y otras personas pensantes del partido: quiten a Alito! https://t.co/72OPhsCpsn"
51,1540829158087041025,2022-06-25 22:47:53+00:00,unbrkbjoao,"tantas coisas pra pensar pensamentos pensantes tipo meu plano de aula que tem que ta bafonico e condizente com a aula, o design  do ppt, meu look"
52,1540738950473699328,2022-06-25 16:49:25+00:00,anaFons80574503,@Lorenzocbazua Penso igual! O plano não contava com a participação das pessoas! Pensaram em fantoches! Eles foram substituídos por pensantes atualizados diariamente! Variável fundamental para fazer a resistência globalizada!👊👊
53,1539951791873335297,2022-06-23 12:41:32+00:00,marisascruz,"Ih, Dando nó nos neurônios pensantes:
Postagens de Montão: GMendes tem que dar explicação pq fez o Plano de Governo do PT.
Festa p GMendes Liderada por AthurLira e CENTRÃO com SeuJair como Convidado. rs"
54,1538737387412631552,2022-06-20 04:15:56+00:00,Tevencaradepend,"ni programas sociales, sino trabajos mejores pagados y el ser tomados en cuenta, claro hay gente q de plano ni como ayudarla, no desean más q lo básico, no aspiran, no quieren mejorar.
Pero como estamos ahora los volvieron más flojos, menos pensantes, menos Aspiracionistas.
7/7"
55,1538262723259154434,2022-06-18 20:49:47+00:00,MiguelVeRo15,@OlguitaLorente Mentes pensantes. Electroencefalograma plano y así todo.
56,1537271159992963072,2022-06-16 03:09:40+00:00,WizardXXI,"Así que si se van a animar a platicar conmigo, háganme un pequeño favor.

Si no pueden ser personas pensantes, actúen como una, si no pueden, finjanlo.

Si de plano no pueden ni fingir, con gusto les entiendo un boleto solo de ida al rancho del ganso cansado.

Buena noche."
57,1536456888384212992,2022-06-13 21:14:02+00:00,GorskiTeixeira,"@PauloFadul4 @romulocarvalho_ Não acho que arquitetar propriamente. Mas aderiu à ideia, de maneira que fez dá vontade do arquiteto a sua. Aí está a culpa. Agora, a questão é se realmente tem um arquiteto. Não acho que haja uma ou algumas cabeças pensantes conspirando para bolar um plano maquiavélico, Moro"
